target_id	length	replicate_1	replicate_2	replicate_3	replicate_4
ENSCGRG00015000617	1032	12.2558	12.4823	12.508	11.9703
ENSCGRG00015000618	948	0	0	0	0
ENSCGRG00015000619	3637	11.763	13.1829	12.7981	13.0614
ENSCGRG00015000620	678	0.267036	0	0.373817	0.431906
ENSCGRG00015000621	2393	18.19323393	16.957606	17.987684	18.6853126
ENSCGRG00015000622	954	0.0811072	0	0	0
ENSCGRG00015000625	936	0	0	0	0
ENSCGRG00015000626	549	0	0.225267	0	0
ENSCGRG00015000627	786	0	0	0	0
ENSCGRG00015000628	4715	4.546086	4.67805	4.916425	4.907227
ENSCGRG00015000629	555	0.739747	0.663661	0.344737	0.595579
ENSCGRG00015000631	648	0	0	0	0
ENSCGRG00015000632	717	0	0	0	0.132211
ENSCGRG00015000634	936	0	0	0	0
ENSCGRG00015000635	927	0	0	0	0
ENSCGRG00015000636	1407	0	0	0	0
ENSCGRG00015000637	2952	22.2386	22.9164	22.5974	23.8416
ENSCGRG00015000638	864	55.854	54.0815	54.3388	57.4979
ENSCGRG00015000639	906	0	0	0	0
ENSCGRG00015000640	1561	13.1842	14.0015	13.0765	14.3397
ENSCGRG00015000641	201	506.538	582.159	554.097	565.269
ENSCGRG00015000642	2430	0	0	0	0
ENSCGRG00015000644	936	0	0	0	0
ENSCGRG00015000645	2111	2.418325	2.98266884426	3.06594	2.30124
ENSCGRG00015000646	2388	1.76759	1.67095	1.38981	1.18956
ENSCGRG00015000647	3697	1.35636	1.44558	1.47092	1.75224
ENSCGRG00015000648	4749	19.104315	17.867312	17.617218	19.045473
ENSCGRG00015000649	183	1.65582	1.94399	0	7.32055
ENSCGRG00015000650	933	0	0	0	0
ENSCGRG00015000651	1917	196.352	208.921	212.254	211.646
ENSCGRG00015000652	333	0	0	0	0
ENSCGRG00015000653	930	0	0	0	0
ENSCGRG00015000654	2421	0.925427	1.32268	1.62099	1.25888
ENSCGRG00015000656	312	0	0	0	0
ENSCGRG00015000657	1704	2.38417	2.8586	2.50922	2.13382
ENSCGRG00015000659	936	0	0	0	0
ENSCGRG00015000660	576	86.3156	85.1379	82.7705	93.8903
ENSCGRG00015000661	2462	13.7409	13.51734	12.92015	14.13163
ENSCGRG00015000662	1753	41.7241	43.4625	44.7643	42.6382
ENSCGRG00015000663	1438	30.704415	31.93085	27.94983	32.27052
ENSCGRG00015000664	2618	4.4254543	3.38347	3.96113276586	3.8565397
ENSCGRG00015000665	3123	44.2699	44.3827	45.7601	44.4304
ENSCGRG00015000666	651	0.427229	0	0.265746	0.153369
ENSCGRG00015000668	279	0	0	0	0
ENSCGRG00015000670	825	0	0.120252	0	0
ENSCGRG00015000671	939	0	0	0.0772592	0
ENSCGRG00015000672	1203	1.153572	1.888113	1.612297	1.256985
ENSCGRG00015000673	942	0	0	0	0
ENSCGRG00015000674	532	15.0934	14.2444	19.0729	14.0659
ENSCGRG00015000675	420	0	0	0	0
ENSCGRG00015000676	3491	65.777213	68.192325057	66.301319	66.378791
ENSCGRG00015000677	2775	5.25659	5.35158	5.24235	5.77784
ENSCGRG00015000678	986	29.4694	32.2596	29.779	27.8753
ENSCGRG00015000680	2790	0	0	0	0
ENSCGRG00015000682	1211	0	0.0720565	0.110394	0
ENSCGRG00015000683	936	0	0	0	0
ENSCGRG00015000684	1818	0.1478153	0.0724329	0.1109768	0.164686
ENSCGRG00015000685	3190	25.3613	23.9958	26.3014	25.1303
ENSCGRG00015000686	1050	0	0	0	0
ENSCGRG00015000687	2043	14.7257	14.3359	15.4641	15.5421
ENSCGRG00015000688	936	0	0	0	0
ENSCGRG00015000689	939	0	0	0	0
ENSCGRG00015000690	3214	21.5361	25.0008949	21.6333517	22.0228443
ENSCGRG00015000691	1392	198.6622	203.1162	195.5336	203.1552
ENSCGRG00015000692	2881	20.803761	20.9657	21.0236	21.601481
ENSCGRG00015000693	603	0	0	0	0
ENSCGRG00015000694	1200	0	0	0.0611015	0
ENSCGRG00015000695	532	229.91562	229.79946	228.951495	221.72005
ENSCGRG00015000696	1963	3.11637	4.30963	3.70059	3.91284
ENSCGRG00015000697	1281	0	0	0	0
ENSCGRG00015000698	816	0.101371	0	0.0945237	0
ENSCGRG00015000699	3985	5.17432	5.82652	5.57082	5.6691
ENSCGRG00015000702	1824	0.0360926	0	0.100732	0
ENSCGRG00015000703	861	35.8303	32.7196	36.0275	34.7683
ENSCGRG00015000705	936	0	0	0	0
ENSCGRG00015000706	4296	17.3742	17.0373	17.6167	16.986
ENSCGRG00015000707	696	0	0	0	0
ENSCGRG00015000708	1642	12.6176	13.8841	13.7925	11.9015
ENSCGRG00015000709	861	0	0.113217	0	0
ENSCGRG00015000711	705	24.2612	25.4454	21.1139	17.3606
ENSCGRG00015000712	2001	0.0478029	0.0582031	0.0889889	0.163301
ENSCGRG00015000713	3043	3.00493	3.43501	3.56744	3.48992
ENSCGRG00015000714	1449	0.284653	0.0577667	0.0441579	0
ENSCGRG00015000716	702	0	0	0	0
ENSCGRG00015000717	760	0.560854	0.270825	0.627985	0.727627
ENSCGRG00015000718	2821	2.95619	3.47696	3.19969	4.20157
ENSCGRG00015000719	1464	0	0	0	0
ENSCGRG00015000720	2691	0	0	0	0
ENSCGRG00015000721	2127	22.4426	23.4766	24.0238	22.6841
ENSCGRG00015000722	744	0	0	0	0
ENSCGRG00015000723	893	10.8415	13.6672	9.19681	13.9708
ENSCGRG00015000724	1395	0	0	0	0
ENSCGRG00015000725	4223	11.4859	12.3682	11.5344	12.3798
ENSCGRG00015000728	2052	0	0	0	0
ENSCGRG00015000729	252	0	0	0	0
ENSCGRG00015000731	543	2.11013	3.44155	3.93577	2.47054
ENSCGRG00015000732	249	0	0	0	0
ENSCGRG00015000733	1041	0.144229	0.700167	0.335979	0.862106
ENSCGRG00015000734	1155	17.48322	18.8214	19.23654689	19.54158
ENSCGRG00015000736	2271	1.48846	1.88563	1.61929	1.59708
ENSCGRG00015000737	1200	68.36275	67.6734	68.9839	69.45243
ENSCGRG00015000738	477	0	0	0	0
ENSCGRG00015000739	1803	0.146331	0.0446084	0.0340339	0.0799176
ENSCGRG00015000740	1650	0	0	0	0
ENSCGRG00015000741	3601	40.6638	39.7035	40.2383	41.1325
ENSCGRG00015000742	1689	3.08053	3.2735	2.82952	3.23406
ENSCGRG00015000743	1115	56.412885	63.818218	62.93903	64.6384
ENSCGRG00015000744	2296	0.208053	0.22007086808	0.248783	0.29571636517
ENSCGRG00015000745	249	0	0	0	0
ENSCGRG00015000746	633	0.446816	1.43184	0.972278	0.480825
ENSCGRG00015000748	879	0	0	0	0
ENSCGRG00015000750	2724	4.982332	5.823146	5.541894	6.276676
ENSCGRG00015000751	3709	9.745539	11.218315	10.881033	10.004403
ENSCGRG00015000753	195	0	0	0	0
ENSCGRG00015000755	1686	84.1799	87.6041	83.6279	91.7797
ENSCGRG00015000756	6354	0	0	0	0
ENSCGRG00015000757	1239	22.5721	20.9356	21.8233	25.5851
ENSCGRG00015000758	501	0	0	0	0
ENSCGRG00015000759	909	0	0	0.0808205	0
ENSCGRG00015000760	5354	0.0622741	0.0633229	0.381075	0.0506091
ENSCGRG00015000762	291	0	0	0	0
ENSCGRG00015000763	3114	0	0	0	0
ENSCGRG00015000765	2390	5.60358	5.56102	5.21275	4.0308
ENSCGRG00015000766	6109	10.697532	11.611278	11.596422	12.0616700030131
ENSCGRG00015000767	546	0	0	0	0
ENSCGRG00015000769	891	0.445722	0.539754	0.332451	0.386592
ENSCGRG00015000770	1772	11.76092	9.92206	10.76264	11.903279
ENSCGRG00015000771	1632	51.5455	57.7887	50.3698	56.9788
ENSCGRG00015000772	1047	1.73423	0.439032	0.595463	0.622276
ENSCGRG00015000773	1038	0	0	0.0694329	0.0813358
ENSCGRG00015000775	597	137.683	136.558	129.469	133.79
ENSCGRG00015000776	1065	0.769712	1.35915	0.52156	0.91284
ENSCGRG00015000777	1323	13.11145	11.84575	13.65387	12.77089
ENSCGRG00015000778	4417	17.827569	20.53141	19.4247000095793	20.050163
ENSCGRG00015000779	1723	0	0	0	0
ENSCGRG00015000781	1773	37.5675	35.5704	38.0402	37.6077
ENSCGRG00015000782	2097	0.472643	0.999655	0.527537	0.826615
ENSCGRG00015000783	1110	20.12831	26.56816	21.647097	22.145359
ENSCGRG00015000784	7464	0.217184	0.20902132814	0.2493381	0.185262
ENSCGRG00015000785	1374	0.050626	0	0	0
ENSCGRG00015000786	1290	0.164222	0	0.152903	0.0596383
ENSCGRG00015000787	387	0	0	0	0
ENSCGRG00015000788	3654	0	0	0	0
ENSCGRG00015000789	1209	5.3790987	5.230663	5.5104464	4.6206264
ENSCGRG00015000790	1407	0	0	0.0457734	0
ENSCGRG00015000791	255	0	0	0	0
ENSCGRG00015000792	1602	0	0	0	0
ENSCGRG00015000793	1877	0	0	0	0
ENSCGRG00015000794	2778	10.0519	9.04577	10.1176	9.74929
ENSCGRG00015000795	3438	241.7339761	227.243283	232.7930169	255.9805479
ENSCGRG00015000797	1608	0	0	0	0
ENSCGRG00015000798	1145	0	0.0773635	0.118617	0
ENSCGRG00015000799	1599	20.711778	23.36184	21.553932	21.40305
ENSCGRG00015000801	1927	6.4348	5.72534	6.30024	6.6989
ENSCGRG00015000802	1920	21.60233	23.344172	21.50778	22.14307
ENSCGRG00015000803	1089	5.57244	5.77643	4.495	5.17287
ENSCGRG00015000804	4280	4.81498	5.22816	5.25361	5.51623
ENSCGRG00015000805	810	21.3466	19.9988	20.0059	19.6752
ENSCGRG00015000806	1598	6.68644	4.5988	6.04724	7.47116
ENSCGRG00015000808	6990	16.44462	18.4852167	17.3549496	18.063454
ENSCGRG00015000809	5487	2.29036	2.50384	2.30451	2.38114
ENSCGRG00015000810	2972	255.080695098512	263.9451980008	259.768767109741	269.600750015193
ENSCGRG00015000814	939	0	0	0	0
ENSCGRG00015000816	1390	80.9275	86.4025	81.4861	81.1374
ENSCGRG00015000818	375	0	0	0	0
ENSCGRG00015000819	954	0	0	0	0
ENSCGRG00015000820	948	52.77407	55.915668	54.14241	54.604963
ENSCGRG00015000823	690	1.84194	1.56503	1.98267	2.55452
ENSCGRG00015000824	1701	2.678903	2.055488	3.23883	2.55632
ENSCGRG00015000825	1686	0.11873	0.0964803	0.220946	0
ENSCGRG00015000826	948	0	0	0	0
ENSCGRG00015000827	4828	3.61384	4.3940114	3.6951989	3.99242
ENSCGRG00015000828	486	0	0	0	0
ENSCGRG00015000829	1937	24.3067	27.9259	25.6792	24.301578
ENSCGRG00015000830	756	44.18546	45.19992	40.9787	46.12339
ENSCGRG00015000832	1680	18.918	18.7472	20.7826	22.2166
ENSCGRG00015000833	1500	0	0	0	0
ENSCGRG00015000834	8110	19.7029	21.721	19.9662	21.0188
ENSCGRG00015000835	948	0	0	0	0
ENSCGRG00015000836	3116	0	0.182602	0.0559141	0
ENSCGRG00015000838	5289	53.80816	54.17882	52.78995	55.08381
ENSCGRG00015000839	5614	0.301287	0.348997	1.00331	0.261258
ENSCGRG00015000840	261	0	0	0	0
ENSCGRG00015000841	468	0	0	0	0
ENSCGRG00015000842	1450	6.0961	4.81315	5.55463	5.42344
ENSCGRG00015000843	3403	44.765613	44.310945	46.998264	47.38987
ENSCGRG00015000845	2452	0	0	0	0
ENSCGRG00015000846	1294	0.109059	0.199002	0	0
ENSCGRG00015000847	234	0	1.11084	0	0
ENSCGRG00015000848	1245	0	0	0	0
ENSCGRG00015000850	1401	0.296591	0.18052	0.414125	0.377266
ENSCGRG00015000851	1428	0	0	0	0.0526615
ENSCGRG00015000852	447	0	0	0	0
ENSCGRG00015000853	3134	5.744519	5.31043	5.3737	5.317606
ENSCGRG00015000854	2035	67.057	67.265	71.0707	67.9406
ENSCGRG00015000855	1296	0.14488	0.689874	0.405851	0.232068
ENSCGRG00015000856	5412	18.4325	19.4081	20.43009	19.17999
ENSCGRG00015000858	1125	0.19542	0.237389	0.424747	0.21259
ENSCGRG00015000859	1958	18.6866	20.2003	18.8667	18.6404
ENSCGRG00015000860	657	0	0	0	0
ENSCGRG00015000861	1263	76.7815	77.4538	75.5765	84.9808
ENSCGRG00015000862	408	14.7087	6.20427	8.86825	8.00443
ENSCGRG00015000864	2805	0.0887985	0.0542438	0.144478	0.12149
ENSCGRG00015000865	2916	0	0	0	0.023287
ENSCGRG00015000866	384	0	0	0	0
ENSCGRG00015000867	204	66.2941	75.4324	74.6736	101.708
ENSCGRG00015000868	258	109.292	112.976	128.592	159.001
ENSCGRG00015000869	979	0	0	0	0
ENSCGRG00015000870	1377	0.403924	0.122907	0.235008	0.330247
ENSCGRG00015000872	3870	2.27024	2.133825	2.133392	1.64667
ENSCGRG00015000873	1872	41.869832	44.54494	44.089827	43.73363
ENSCGRG00015000874	2163	0	0	0	0.0324455
ENSCGRG00015000875	2593	23.9233	25.2568	23.7753	24.9319
ENSCGRG00015000877	6004	7.954499	8.539796	8.8953697	8.560943
ENSCGRG00015000878	630	11.1063	12.9838	15.8129	15.0185
ENSCGRG00015000879	1761	0	0	0	0
ENSCGRG00015000880	681	0	0.159698	0	0.143003
ENSCGRG00015000881	1038	0	0	0	0
ENSCGRG00015000882	426	0	0	0.411293	0
ENSCGRG00015000883	1533	0.0443203	0	0	0
ENSCGRG00015000886	835	2.633144	1.9331	3.41687	2.413718
ENSCGRG00015000887	4677	9.88156	12.61457	11.3496	10.4506
ENSCGRG00015000888	898	48.1436	51.2592	51.5443	47.9965
ENSCGRG00015000889	417	0	0	0	0
ENSCGRG00015000890	2040	0.0951646	0.309647	0.324556	0.173365
ENSCGRG00015000892	2976	13.348045	12.289848	13.330632	13.42805
ENSCGRG00015000893	1356	0	0	0	0
ENSCGRG00015000895	987	0	0	0	0
ENSCGRG00015000896	273	0	0	0	0
ENSCGRG00015000898	486	0	0	0.215829	0
ENSCGRG00015000901	661	350.673	328.621	356.149	351.345
ENSCGRG00015000902	2186	2.691848	2.234928	2.63566	2.477479
ENSCGRG00015000904	3500	9.33617	8.9679	9.26465	10.08751
ENSCGRG00015000905	2960	0.732441	0.588139	0.719848	0.847639
ENSCGRG00015000907	844	18.8654	16.7662	18.2211	17.0975
ENSCGRG00015000908	1710	0.6663728	1.42343	1.12267	0.935028
ENSCGRG00015000909	4288	2.3857	2.69472	2.72593	2.87567
ENSCGRG00015000910	12936	1.544776	1.56336	1.76704	1.680838
ENSCGRG00015000911	2554	8.377523	8.941172	9.342	8.89127
ENSCGRG00015000912	1157	0	0	0	0
ENSCGRG00015000914	417	121.87721	126.18683	133.25367	120.30282
ENSCGRG00015000916	864	0	0	0	0
ENSCGRG00015000917	507	0	0	0	0
ENSCGRG00015000918	1695	0.219028	0.160094	0.1223	0.128826
ENSCGRG00015000919	1207	0.0657455	0	0	0.0715161
ENSCGRG00015000920	1947	0.0403387	0	0	0.0440378
ENSCGRG00015000921	570	0	0	0	0
ENSCGRG00015000922	1023	0.0739616	0.0897741	0	0
ENSCGRG00015000923	2613	0	0	0	0
ENSCGRG00015000924	1842	2.93137	3.28035	3.40027	3.26208
ENSCGRG00015000925	270	0	0	0	0
ENSCGRG00015000929	270	0	0	0	0
ENSCGRG00015000931	666	0.274657	0.330576	0	0
ENSCGRG00015000932	1957	34.9333	37.5426	36.394	34.6121
ENSCGRG00015000933	1336	52.6149	56.9914	53.137	50.1888
ENSCGRG00015000934	3238	6.52762	7.372381	7.96613	7.2943330503624
ENSCGRG00015000936	1761	0	0	0	0
ENSCGRG00015000937	1146	0.0653781	0.0774329	0.11929	0
ENSCGRG00015000938	1005	0	0	0	0
ENSCGRG00015000942	1356	80.6942	77.9494	73.8989	80.9975
ENSCGRG00015000944	2343	0	0	0	0
ENSCGRG00015000945	2274	22.47715	18.952604	20.986138	21.729245
ENSCGRG00015000947	210	0	0	0	0
ENSCGRG00015000948	995	682.1	708.862	694.961	725.603
ENSCGRG00015000949	1333	39.69314	38.69452	41.90949	40.58334
ENSCGRG00015000950	2853	22.52571	22.57575	23.30778	22.39169
ENSCGRG00015000953	4341	16.8572	18.7034	19.0655	17.9262
ENSCGRG00015000956	207	0	0	0	0
ENSCGRG00015000959	2380	9.88478	9.54031	9.88883	9.89234
ENSCGRG00015000960	1026	47.4939	55.3104	50.2177	57.3575
ENSCGRG00015000961	2435	9.18401303	10.02399	8.6481838	9.02776822
ENSCGRG00015000963	378	10.646	12.9047	10.0695	10.1066
ENSCGRG00015000965	5598	20.0397	22.0586	21.0827	21.2039
ENSCGRG00015000967	399	0	0	0	0
ENSCGRG00015000968	1401	10.529	12.9373	11.9176	14.9289
ENSCGRG00015000973	2872	0	0.105717	0.0603316	0.0710327
ENSCGRG00015000974	1329	0.0527501	0	0	0
ENSCGRG00015000975	1942	0	0	0	0.038932
ENSCGRG00015000976	1476	0	0	0	0
ENSCGRG00015000977	1959	7.97537	9.48617	9.1187	8.6066
ENSCGRG00015000979	5014	0.035676	0.145488	0.110514	0.0391057
ENSCGRG00015000981	2017	6.00942	6.90085	6.72549	7.37601
ENSCGRG00015000982	333	0	0	0	0
ENSCGRG00015000984	270	0	0	0	0
ENSCGRG00015000985	546	36.8783	32.7353	31.9011	31.8259
ENSCGRG00015000987	1980	0.237547	0	0	0
ENSCGRG00015000988	1433	0.0480873	0.175642	0.268558	0
ENSCGRG00015000989	3003	0	0	0	0
ENSCGRG00015000992	1233	1.21665	0.915794	0.701354	0.378545
ENSCGRG00015000994	723	0	0	0	0
ENSCGRG00015000995	2803	0.555427	1.181835	0.41312	1.209431
ENSCGRG00015000996	2037	0	0.0829705	0.126546	0.037162
ENSCGRG00015000997	2250	51.67157	53.280291	55.375293	53.799602
ENSCGRG00015000998	225	0	0	0	0
ENSCGRG00015000999	4173	15.63763479447	14.900035	14.5851	15.6327
ENSCGRG00015001003	568	0.711123	0.851876	0.828889	0.955137
ENSCGRG00015001004	687	71.48858	68.19795	77.4219	71.15414
ENSCGRG00015001005	3400	0.5016377149226	0.3825733	0.72903052069	0.877296
ENSCGRG00015001007	396	0	0	0	0
ENSCGRG00015001008	1323	0	0	0	0
ENSCGRG00015001009	1065	0	0	0	0
ENSCGRG00015001010	2806	1.48076	2.17792	0.0147556	3.39112
ENSCGRG00015001011	3414	37.5919	38.2871	38.2583	39.5024
ENSCGRG00015001012	1425	0.096833	0.0589455	0.0901336	0
ENSCGRG00015001013	393	0	0	0	0
ENSCGRG00015001014	321	0	0	0	0
ENSCGRG00015001015	3561	1.07411	1.06587	0.984123	1.257636
ENSCGRG00015001016	279	0	0	0	0
ENSCGRG00015001017	2926	0.0635802	0.025896	0.0591101	0.0928002
ENSCGRG00015001018	2646	0.0236768	0.0289209	0.0550364	0.0129547
ENSCGRG00015001020	1743	0	0	0	0
ENSCGRG00015001021	1767	0.0749092	0.182665	0.139385	0.20453
ENSCGRG00015001022	267	0.710463	0.843295	0	0
ENSCGRG00015001023	1376	24.914	27.8016	26.7208	26.3881
ENSCGRG00015001024	2328	19.8554	20.5401	20.6486	21.5372
ENSCGRG00015001025	2565	0.0497916	0.0912147	0.0925969	0.108954
ENSCGRG00015001027	216	0	0	0	0
ENSCGRG00015001028	2774	0	0	0	0
ENSCGRG00015001029	3763	34.2092	32.8438	33.4886	33.0568
ENSCGRG00015001031	4030	1.486737	1.715706	1.606809149	1.69892970253205
ENSCGRG00015001036	1320	0	0	0	0
ENSCGRG00015001037	3667	25.0325	26.2856	24.8405	25.9124
ENSCGRG00015001038	897	33.7503	36.96041	36.7821	35.379
ENSCGRG00015001039	954	0	0.0983181	0	0
ENSCGRG00015001041	1947	0.267733	0.163303	0.342436	0.329142
ENSCGRG00015001042	4940	50.3167	51.6045	49.8082	50.3141
ENSCGRG00015001043	1395	0	0	0	0
ENSCGRG00015001044	804	0	0	0	0
ENSCGRG00015001046	1389	13.5379	11.9789	13.0672	13.2343
ENSCGRG00015001048	6297	12.1479	12.3451	12.75	12.0162
ENSCGRG00015001049	369	1.13601	0.900534	1.41175	0
ENSCGRG00015001050	1712	10.03932	8.63277	9.52542	11.4595
ENSCGRG00015001051	735	82.6755	88.0684	87.8317	90.2191
ENSCGRG00015001053	162	0	0	0	0
ENSCGRG00015001054	591	0	0	0	0
ENSCGRG00015001055	2679	53.094973	62.773999	58.54767	58.581548
ENSCGRG00015001056	5302	13.9747	14.872	14.63	14.9844
ENSCGRG00015001061	1272	0	0	0	0.060687
ENSCGRG00015001062	1573	7.49352	6.95736	6.33458	7.89234
ENSCGRG00015001063	861	83.9159	95.8945	82.8719	92.0397
ENSCGRG00015001064	1887	112.108	117.91064	112.405	113.825342
ENSCGRG00015001065	1821	13.1991	13.4498	13.8267	15.1685
ENSCGRG00015001066	6883	0.0626587	0	0.0332696	0.0490795
ENSCGRG00015001068	813	0	0	0	0
ENSCGRG00015001070	3943	1.191229	1.748448	1.53117500180185	1.727723
ENSCGRG00015001071	1481	28.35583	31.30869	27.089062	32.722851
ENSCGRG00015001072	2904	14.58757	13.761175	14.585811	15.36442
ENSCGRG00015001073	2007	4.899124	4.65115	5.249647	5.36555
ENSCGRG00015001074	3682	25.144199	28.495751	26.963134	24.507437
ENSCGRG00015001076	1212	0	0	0	0
ENSCGRG00015001077	1289	35.0679	39.3918	35.661	37.1904
ENSCGRG00015001080	1650	0.0811984	0.0494796	0.0377773	0
ENSCGRG00015001081	894	0	0	0.0827237	0
ENSCGRG00015001083	2699	14.5464	15.7322	16.9276	16.4769
ENSCGRG00015001084	1083	64.574746	68.031999	63.825606	71.392441
ENSCGRG00015001085	3302	17.02014	17.52615	16.10155	18.67477
ENSCGRG00015001086	1227	0	0	0.0542847	0
ENSCGRG00015001087	1108	0	0	0	0
ENSCGRG00015001089	870	0	0	0	0
ENSCGRG00015001090	3013	18.6989	18.7131	19.6364	19.9514
ENSCGRG00015001094	1230	0	0	0	0
ENSCGRG00015001095	525	410.735	771.196	470.396	329.968
ENSCGRG00015001096	583	77.1142	80.0148	84.6428	80.1485
ENSCGRG00015001097	2520	29.6688	29.0907	28.780184	31.9134
ENSCGRG00015001098	198	12.3046	22.5846	11.4075	4.5403
ENSCGRG00015001099	2376	13.3954167	11.2474867	13.789222	13.5172852
ENSCGRG00015001100	984	1.55528	1.79184	1.30458	1.35111
ENSCGRG00015001101	810	0	0	0	0
ENSCGRG00015001102	1862	86.5054	89.541689	87.409932	88.7901
ENSCGRG00015001103	1355	0	0	0	0
ENSCGRG00015001104	5154	36.802065	37.599446	40.398636	37.76615
ENSCGRG00015001105	762	62.1252	61.917	57.4435	57.9837
ENSCGRG00015001107	276	0	0	0	0
ENSCGRG00015001108	489	0.687761	1.0939	0	0.24591
ENSCGRG00015001109	363	729.595	707.987	760.472	758.316
ENSCGRG00015001110	1980	115.712	117.622	119.564	119.029
ENSCGRG00015001111	1203	0	0	0	0
ENSCGRG00015001112	990	31.0937	35.0657	31.2921	30.0039
ENSCGRG00015001113	1221	0	0	0	0
ENSCGRG00015001114	1011	0	0	0	0
ENSCGRG00015001117	293	0	0	0	0
ENSCGRG00015001118	810	0.102137	0	0	0.110535
ENSCGRG00015001119	2444	0.475314	0.515892	0.392887	0.36781
ENSCGRG00015001120	2145	2.18692	2.01094	2.78624	2.52201
ENSCGRG00015001121	1971	15.3771	14.7339	16.2679	14.9296
ENSCGRG00015001122	1455	0	0	0	0
ENSCGRG00015001123	282	0	0	1.77661	0.690916
ENSCGRG00015001124	390	0	0	0	0
ENSCGRG00015001125	519	7.45241	6.43449	9.07557	6.44385
ENSCGRG00015001126	1633	73.3646	71.9755	70.7909	71.1555
ENSCGRG00015001127	2925	41.70091	45.03919	43.43569	43.18363344
ENSCGRG00015001129	1186	50.19923	50.680547	52.0867	50.16018
ENSCGRG00015001130	5635	0.461906	0.3606473	0.3741356	0.487819
ENSCGRG00015001132	1416	0.0975846	0.0594	0	0.0532027
ENSCGRG00015001133	1608	38.883874	39.712959	41.750101	43.003312
ENSCGRG00015001134	1182	19.072	20.2085	20.5521	20.2938
ENSCGRG00015001136	720	0	0	0	0
ENSCGRG00015001137	1633	3.380533	2.671785	3.08009	3.456228
ENSCGRG00015001138	3714	74.45218	76.30447	77.0555029	76.6811821
ENSCGRG00015001143	420	0	0	0.420806	0.626299
ENSCGRG00015001145	1221	0	0	0	0
ENSCGRG00015001146	2088	0	0	0	0
ENSCGRG00015001147	1802	93.168064	98.937217	97.6938969	97.3901169
ENSCGRG00015001148	1122	0	0	0	0
ENSCGRG00015001149	1168	107.686	108.314	100.701	108.215
ENSCGRG00015001151	3050	34.604929	35.009913	34.34902	34.91191
ENSCGRG00015001154	1236	198.689	213.715	203.521	226.437
ENSCGRG00015001157	918	0	0	0	0
ENSCGRG00015001158	822	0	0	0	0
ENSCGRG00015001159	2127	22.900641	24.0672	22.715653	23.45303
ENSCGRG00015001160	1098	0.0672298	0	0	0.146231
ENSCGRG00015001161	2316	2.903123	2.89818	2.55449	3.017397
ENSCGRG00015001162	1923	0.483383	0.65201	0.630678	0.286591
ENSCGRG00015001163	1703	27.0653	24.7916	25.7283	24.8975
ENSCGRG00015001164	543	0	0	0	0
ENSCGRG00015001165	1224	0	0	0	0
ENSCGRG00015001166	5822	1.44733	1.6453	1.65495	1.65799
ENSCGRG00015001167	159	0	0	0	0
ENSCGRG00015001168	1308	0	0	0	0
ENSCGRG00015001169	1039	65.9364	69.85987	71.64065	75.71806
ENSCGRG00015001170	1226	2.4718	2.51349	1.3138036	1.6160024
ENSCGRG00015001172	13857	3.61503	4.14888	3.87875	3.65295
ENSCGRG00015001173	4041	0.0149494	0.0548454	0	0
ENSCGRG00015001174	708	0	0	0	0
ENSCGRG00015001175	1050	0.0908575	0.329999	0.0847133	0
ENSCGRG00015001176	1224	0	0	0	0
ENSCGRG00015001177	1328	2.21757	2.634	3.34261	2.35911
ENSCGRG00015001178	288	0	0	0.567007	0
ENSCGRG00015001179	2330	0	0	0	0
ENSCGRG00015001180	1035	0.944712	1.05827	1.48974	1.42148
ENSCGRG00015001181	1704	0	0	0	0
ENSCGRG00015001182	8307	0.0140554	0.02581	0	0.0154173
ENSCGRG00015001183	3808	37.51723	41.027939	39.160394	39.521892
ENSCGRG00015001184	1212	0.177627	0.215945	0.330834	0.128931
ENSCGRG00015001185	715	100.987	95.4976	103.301	104.097
ENSCGRG00015001186	228	777.552	754.606	723.015	759.672
ENSCGRG00015001187	1209	0	0	0	0
ENSCGRG00015001188	621	6.29682	9.77759	8.16218	6.77472
ENSCGRG00015001189	639	0.298834	0.547088	1.10942	1.12755
ENSCGRG00015001190	1038	9.91759	11.421	9.71345	11.4073
ENSCGRG00015001191	348	0	0	0	0
ENSCGRG00015001193	1215	0	0	0	0
ENSCGRG00015001194	7047	6.66500500066246	7.255623	7.34329026744853	6.87936873736551
ENSCGRG00015001195	2348	0	0.0660532	0.0251549	0
ENSCGRG00015001196	1404	0	0	0	0
ENSCGRG00015001197	2684	30.6876918	31.077402	29.867079	31.4012981
ENSCGRG00015001198	1422	0	0	0	0
ENSCGRG00015001199	989	118.247791	110.922	113.798	112.024
ENSCGRG00015001200	552	0	0	0	0
ENSCGRG00015001201	708	0	0	0	0
ENSCGRG00015001202	1703	10.99408	12.21516	11.5681	12.45007
ENSCGRG00015001203	4385	23.442129770772	24.517491	24.299153964	24.385984
ENSCGRG00015001204	2478	319.004	319.776	323.557	325.201
ENSCGRG00015001206	4220	15.7441491	16.1833	16.1316395	17.0929174
ENSCGRG00015001210	2193	3.11357	3.6089	3.79693	3.19964
ENSCGRG00015001211	4152	1.91709	2.20247	1.82228	1.83007
ENSCGRG00015001212	846	9.97629	9.86404	11.8079	13.4037
ENSCGRG00015001213	1221	0	0	0	0
ENSCGRG00015001215	570	0.883643	1.06174	0.659281	0.57157
ENSCGRG00015001216	1193	12.40159	10.37616	13.41011	13.96704
ENSCGRG00015001217	1883	14.1569	14.7213	14.5608	16.9874
